title	year	avg_rating	#votes	genres	runtime_min	id
Bell Book and Candle	1958	6.9	9049	Comedy,Fantasy,Romance	106	0051406
The Big Country	1958	7.9	14501	Romance,Western	166	0051411
The Blob	1958	6.4	21267	Horror,Sci-Fi	86	0051418
Cat on a Hot Tin Roof	1958	8.0	42187	Drama	108	0051459
The Defiant Ones	1958	7.6	12472	Crime,Drama	96	0051525
Horror of Dracula	1958	7.3	19437	Horror	82	0051554
The Fly	1958	7.1	19615	Drama,Horror,Sci-Fi	94	0051622
Gigi	1958	6.7	18452	Comedy,Musical,Romance	115	0051658
House on Haunted Hill	1959	6.9	21300	Horror,Mystery	75	0051744
The Hidden Fortress	1958	8.1	31077	Adventure,Drama	139	0051808
The Long, Hot Summer	1958	7.4	9243	Drama	115	0051878
A Night to Remember	1958	7.9	12688	Biography,Drama,History	123	0051994
Plan 9 from Outer Space	1959	4.0	34530	Horror,Sci-Fi	79	0052077
Ashes and Diamonds	1958	7.8	9669	Drama,Romance,War	103	0052080
Run Silent Run Deep	1958	7.3	9601	Action,Drama,War	93	0052151
Big Deal on Madonna Street	1958	8.0	8496	Comedy,Crime	106	0052216
Touch of Evil	1958	8.0	94528	Crime,Drama,Film-Noir	95	0052311
Vertigo	1958	8.3	334841	Mystery,Romance,Thriller	128	0052357
The Vikings	1958	7.1	11859	Action,Adventure,History	116	0052365
Anatomy of a Murder	1959	8.0	55750	Crime,Drama,Mystery	161	0052561
The World of Apu	1959	8.5	10356	Drama	105	0052572
Ballad of a Soldier	1959	8.2	8890	Drama,Romance,War	88	0052600
Ben-Hur	1959	8.1	207477	Adventure,Drama,History	212	0052618
The Diary of Anne Frank	1959	7.4	11356	Biography,Drama,Family	180	0052738
Hiroshima Mon Amour	1959	7.9	25888	Drama,Romance	90	0052893
The Horse Soldiers	1959	7.2	8726	Adventure,Romance,War	120	0052902
The Hound of the Baskervilles	1959	7.0	8586	Horror,Mystery	87	0052905
Imitation of Life	1959	7.9	13878	Drama	125	0052918
Journey to the Center of the Earth	1959	7.0	14528	Adventure,Family,Fantasy	129	0052948
North by Northwest	1959	8.3	281120	Adventure,Mystery,Thriller	136	0053125
The Nun's Story	1959	7.6	8787	Drama	149	0053131
On the Beach	1959	7.2	11261	Drama,Romance,Sci-Fi	134	0053137
Operation Petticoat	1959	7.3	11671	Comedy,Romance,War	124	0053143
Black Orpheus	1959	7.5	9011	Drama,Fantasy,Music	100	0053146
Pickpocket	1959	7.7	17790	Crime,Drama	76	0053168
Pillow Talk	1959	7.4	14477	Comedy,Romance	102	0053172
The 400 Blows	1959	8.1	96178	Crime,Drama	99	0053198
Rio Bravo	1959	8.0	52586	Action,Drama,Western	141	0053221
Shadows	1958	7.3	9380	Drama,Romance	81	0053270
Sleeping Beauty	1959	7.2	127398	Animation,Family,Fantasy	75	0053285
Some Like It Hot	1959	8.2	228904	Comedy,Music,Romance	121	0053291
Suddenly, Last Summer	1959	7.6	12954	Drama,Mystery,Thriller	114	0053318
Eyes Without a Face	1960	7.7	24231	Drama,Horror	90	0053459
Breathless	1960	7.9	67274	Crime,Drama	90	0053472
The Alamo	1960	6.9	13584	Adventure,Drama,History	162	0053580
The Apartment	1960	8.3	150976	Comedy,Drama,Romance	125	0053604
L'Avventura	1960	7.9	24011	Drama,Mystery	144	0053619
La Dolce Vita	1960	8.0	61072	Comedy,Drama	174	0053779
Elmer Gantry	1960	7.8	9578	Drama	146	0053793
Exodus	1960	6.7	8371	Action,Drama,History	208	0053804
House of Usher	1960	7.0	11146	Drama,Horror	79	0053925
Inherit the Wind	1960	8.1	25530	Biography,Drama,History	128	0053946
The Virgin Spring	1960	8.1	24591	Drama	89	0053976
The Little Shop of Horrors	1960	6.3	15201	Comedy,Horror	72	0054033
The Magnificent Seven	1960	7.7	83116	Action,Adventure,Western	128	0054047
Black Sunday	1960	7.2	12608	Horror	87	0054067
La Notte	1961	8.1	16105	Drama	122	0054130
Ocean's 11	1960	6.6	18910	Comedy,Crime,Music	127	0054135
Peeping Tom	1960	7.7	28237	Drama,Horror,Thriller	101	0054167
Purple Noon	1960	7.8	12513	Crime,Drama,Thriller	118	0054189
Pollyanna	1960	7.4	8425	Comedy,Drama,Family	134	0054195
Psycho	1960	8.5	561088	Horror,Mystery,Thriller	109	0054215
Rocco and His Brothers	1960	8.3	15031	Crime,Drama,Sport	177	0054248
Spartacus	1960	7.9	116864	Adventure,Biography,Drama	197	0054331
Swiss Family Robinson	1960	7.2	12919	Adventure,Family	126	0054357
The Time Machine	1960	7.6	34151	Adventure,Romance,Sci-Fi	103	0054387
Shoot the Piano Player	1960	7.5	16178	Crime,Drama,Thriller	81	0054389
Le Trou	1960	8.6	13654	Crime,Drama,Thriller	131	0054407
Village of the Damned	1960	7.3	13918	Horror,Sci-Fi	77	0054443
The Bad Sleep Well	1960	8.1	9930	Crime,Drama,Thriller	151	0054460
Last Year at Marienbad	1961	7.8	18788	Drama,Mystery	94	0054632
Breakfast at Tiffany's	1961	7.7	155748	Comedy,Drama,Romance	115	0054698
The Children's Hour	1961	7.8	13469	Drama,Romance	108	0054743
Two Women	1960	7.8	8437	Drama,War	101	0054749
Le Doulos	1962	7.8	8198	Crime,Thriller	108	0054821
El Cid	1961	7.2	12101	Biography,Drama,History	182	0054847
The Guns of Navarone	1961	7.5	43177	Action,Adventure,Drama	158	0054953
The Hustler	1961	8.0	72107	Drama,Sport	134	0054997
The Innocents	1961	7.8	24651	Horror	100	0055018
Judgment at Nuremberg	1961	8.2	64277	Drama,War	179	0055031
Jules and Jim	1962	7.8	34736	Drama,Romance	105	0055032
The Misfits	1961	7.3	16185	Drama,Romance,Western	125	0055184
One Hundred and One Dalmatians	1961	7.2	143458	Adventure,Animation,Comedy	79	0055254
One, Two, Three	1961	7.9	18254	Comedy	104	0055256
One-Eyed Jacks	1961	7.1	9110	Drama,Western	141	0055257
The Parent Trap	1961	7.1	17641	Comedy,Family,Romance	129	0055277
Pit and the Pendulum	1961	7.1	11710	Drama,Horror,Mystery	80	0055304
Splendor in the Grass	1961	7.8	16563	Drama,Romance	124	0055471
Through a Glass Darkly	1961	8.1	20800	Drama	90	0055499
A Woman Is a Woman	1961	7.5	13965	Comedy,Drama,Romance	85	0055572
Viridiana	1961	8.2	20482	Comedy,Drama	90	0055601
West Side Story	1961	7.5	90831	Crime,Drama,Musical	153	0055614
Yojimbo	1961	8.2	102318	Action,Drama,Thriller	110	0055630
Birdman of Alcatraz	1962	7.8	14988	Biography,Crime,Drama	147	0055798
Cape Fear	1962	7.7	24605	Drama,Thriller	106	0055824
Carnival of Souls	1962	7.1	18781	Horror,Mystery	78	0055830
Cleo from 5 to 7	1962	8.0	13671	Comedy,Drama,Music	90	0055852
Days of Wine and Roses	1962	7.9	10746	Drama	117	0055895
Divorce Italian Style	1961	8.1	10588	Comedy,Drama,Romance	105	0055913
Dr. No	1962	7.3	138292	Action,Adventure,Thriller	110	0055928
Harakiri	1962	8.7	29603	Drama,History	133	0056058
Hatari!	1962	7.2	11086	Action,Adventure,Comedy	157	0056059
How the West Was Won	1962	7.1	17415	Western	164	0056085
Ivan's Childhood	1962	8.1	27884	Drama,War	95	0056111
Lawrence of Arabia	1962	8.3	251485	Adventure,Biography,Drama	228	0056172
Lolita	1962	7.6	86559	Crime,Drama,Romance	153	0056193
The Longest Day	1962	7.8	50176	Action,Drama,History	178	0056197
The Man Who Shot Liberty Valance	1962	8.1	64531	Drama,Western	123	0056217
The Manchurian Candidate	1962	7.9	68765	Drama,Thriller	126	0056218
The Miracle Worker	1962	8.1	14985	Biography,Drama	106	0056241
The Music Man	1962	7.7	15192	Comedy,Family,Musical	151	0056262
Mutiny on the Bounty	1962	7.3	14177	Adventure,Drama,History	178	0056264
Knife in the Water	1962	7.5	18552	Drama,Thriller	94	0056291
Ride the High Country	1962	7.5	11344	Drama,Western	94	0056412
Sanjuro	1962	8.1	29341	Action,Comedy,Crime	96	0056443
Il Sorpasso	1962	8.3	8122	Comedy,Drama	105	0056512
That Touch of Mink	1962	6.7	8063	Comedy,Romance	99	0056575
To Kill a Mockingbird	1962	8.3	280391	Crime,Drama	129	0056592
Vivre Sa Vie	1962	8.0	24699	Drama	80	0056663
What Ever Happened to Baby Jane?	1962	8.1	46843	Drama,Horror,Thriller	134	0056687
The Exterminating Angel	1962	8.1	27062	Drama,Fantasy	95	0056732
L'Eclisse	1962	7.9	15627	Drama,Romance	126	0056736
8½	1963	8.0	101962	Drama	138	0056801
The Birds	1963	7.7	160521	Drama,Horror,Mystery	119	0056869
Charade	1963	7.9	62734	Comedy,Mystery,Romance	113	0056923
Cleopatra	1963	7.0	27384	Biography,Drama,History	192	0056937
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb	1964	8.4	427309	Comedy	95	0057012
From Russia with Love	1963	7.4	109633	Action,Adventure,Thriller	115	0057076
The Leopard	1963	8.0	21123	Drama,History	186	0057091
The Great Escape	1963	8.2	211528	Adventure,Drama,History	172	0057115
The Haunting	1963	7.5	32553	Horror	112	0057129
Hud	1963	7.8	18063	Drama,Western	112	0057163
Irma la Douce	1963	7.4	15922	Comedy,Romance	147	0057187
It's a Mad Mad Mad Mad World	1963	7.5	35750	Action,Adventure,Comedy	205	0057193
Jason and the Argonauts	1963	7.3	22015	Action,Adventure,Family	104	0057197
Lilies of the Field	1963	7.6	8398	Drama	94	0057251
Lord of the Flies	1963	6.9	16540	Adventure,Drama,Thriller	92	0057261
McLintock!	1963	7.2	12092	Comedy,Romance,Western	127	0057298
Contempt	1963	7.6	25911	Drama,Romance	103	0057345
Winter Light	1963	8.1	19671	Drama	81	0057358
The Nutty Professor	1963	6.7	14611	Comedy,Romance,Sci-Fi	107	0057372
The Pink Panther	1963	7.1	45804	Comedy,Crime,Romance	115	0057413
The Trial	1962	7.8	17901	Drama,Mystery,Thriller	119	0057427
The Raven	1963	6.7	9751	Comedy,Fantasy,Horror	86	0057449
The Servant	1963	7.9	8420	Drama	116	0057490
Shock Corridor	1963	7.4	10203	Drama,Mystery	101	0057495
The Sword in the Stone	1963	7.2	83560	Adventure,Animation,Comedy	79	0057546
High and Low	1963	8.5	25312	Crime,Drama,Mystery	143	0057565
Tom Jones	1963	6.5	10802	Adventure,Comedy,History	129	0057590
Black Sabbath	1963	7.1	9529	Horror	92	0057603
The Silence	1963	7.9	16326	Drama	96	0057611
Zorba the Greek	1964	7.7	19343	Comedy,Drama	142	0057831
Band of Outsiders	1964	7.8	20859	Comedy,Crime,Drama	95	0057869
Becket	1964	7.8	12965	Biography,Drama,History	148	0057877
Red Desert	1964	7.6	12552	Drama	117	0058003
Fail-Safe	1964	8.0	18099	Drama,Thriller	112	0058083
Fantomas	1964	7.0	8374	Adventure,Comedy,Crime	100	0058089
Father Goose	1964	7.4	9030	Adventure,Comedy,Romance	118	0058092
The Troops of St. Tropez	1964	7.2	10291	Adventure,Comedy,Crime	90	0058135
Goldfinger	1964	7.7	162764	Action,Adventure,Thriller	110	0058150
A Hard Day's Night	1964	7.6	37980	Comedy,Music,Musical	87	0058182
Hush...Hush, Sweet Charlotte	1964	7.6	11920	Crime,Drama,Mystery	133	0058213
Kwaidan	1964	8.0	13627	Drama,Fantasy,Horror	183	0058279
Marnie	1964	7.2	41824	Crime,Drama,Mystery	130	0058329
Mary Poppins	1964	7.8	148941	Comedy,Family,Fantasy	139	0058331
The Masque of the Red Death	1964	7.0	11379	Horror	89	0058333
My Fair Lady	1964	7.8	82096	Drama,Family,Musical	170	0058385
The Night of the Iguana	1964	7.6	10155	Drama	125	0058404
Onibaba	1964	8.0	14335	Drama,Horror	103	0058430
The Umbrellas of Cherbourg	1964	7.8	21487	Drama,Musical,Romance	91	0058450
A Fistful of Dollars	1964	8.0	184444	Drama,Western	99	0058461
Santa Claus Conquers the Martians	1964	2.7	10471	Adventure,Comedy,Family	81	0058548
Seven Days in May	1964	7.9	11844	Drama,Thriller	118	0058576
A Shot in the Dark	1964	7.5	24200	Comedy,Mystery	102	0058586
Woman in the Dunes	1964	8.5	15605	Drama,Thriller	123	0058625
The Last Man on Earth	1964	6.9	16135	Drama,Horror,Sci-Fi	86	0058700
The Gospel According to St. Matthew	1964	7.8	9943	Biography,Drama,History	137	0058715
Zulu	1964	7.7	34098	Drama,History,War	138	0058777
Red Beard	1965	8.4	15029	Drama	185	0058888
Alphaville	1965	7.2	21109	Drama,Mystery,Sci-Fi	99	0058898
The Battle of Algiers	1966	8.1	48994	Drama,War	121	0058946
Battle of the Bulge	1965	6.8	13889	Drama,History,War	167	0058947
Cat Ballou	1965	6.8	12556	Comedy,Romance,Western	97	0059017
The Cincinnati Kid	1965	7.3	14353	Drama	102	0059037
The Collector	1965	7.6	8952	Drama,Thriller	119	0059043
Doctor Zhivago	1965	8.0	66193	Drama,Romance,War	197	0059113
Dracula: Prince of Darkness	1966	6.8	8361	Horror	90	0059127
Faster, Pussycat! Kill! Kill!	1965	6.7	13046	Action,Comedy	83	0059170
The Flight of the Phoenix	1965	7.5	18013	Adventure,Drama	142	0059183
Juliet of the Spirits	1965	7.6	10633	Comedy,Drama,Fantasy	137	0059229
The Great Race	1965	7.2	15201	Action,Adventure,Comedy	160	0059243
The Greatest Story Ever Told	1965	6.6	8245	Biography,Drama,History	260	0059245
Help!	1965	7.2	16360	Adventure,Comedy,Musical	92	0059260
The Hill	1965	7.9	11360	Drama,War	123	0059274
The Ipcress File	1965	7.2	12960	Thriller	109	0059319
For a Few Dollars More	1965	8.3	215974	Western	132	0059578
Pierrot le Fou	1965	7.6	26351	Crime,Drama,Romance	110	0059592
Repulsion	1965	7.7	45478	Drama,Horror,Thriller	105	0059646
The Sons of Katie Elder	1965	7.2	13493	Western	122	0059740
The Sound of Music	1965	8.0	191499	Biography,Drama,Family	172	0059742
The Spy Who Came in from the Cold	1965	7.6	13557	Drama,Thriller	112	0059749
Thunderball	1965	7.0	98475	Action,Adventure,Thriller	130	0059800
The Train	1964	7.8	13085	Thriller,War	133	0059825
Von Ryan's Express	1965	7.1	12038	Action,Adventure,War	117	0059885
What's New Pussycat	1965	6.2	9094	Comedy	108	0059903
Alfie	1966	7.1	12787	Comedy,Drama	114	0060086
Andrei Rublev	1966	8.2	41442	Biography,Drama,History	205	0060107
Au Hasard Balthazar	1966	7.9	16034	Drama	95	0060138
Batman	1966	6.5	28346	Adventure,Comedy,Crime	105	0060153
Blow-Up	1966	7.6	52532	Drama,Mystery,Thriller	111	0060176
The Good, the Bad and the Ugly	1966	8.8	647439	Western	161	0060196
The Chase	1966	7.2	9481	Crime,Drama,Thriller	134	0060232
Cul-de-sac	1966	7.1	10829	Comedy,Drama,Thriller	112	0060268
The Sword of Doom	1966	8.0	8785	Action,Drama	120	0060277
Django	1966	7.2	23105	Action,Western	91	0060315
Fahrenheit 451	1966	7.2	39280	Drama,Sci-Fi	112	0060390
Fantastic Voyage	1966	6.8	16179	Adventure,Family,Sci-Fi	100	0060397
The Fortune Cookie	1966	7.3	11795	Comedy,Romance	125	0060424
La Grande Vadrouille	1966	8.0	14735	Adventure,Comedy,War	132	0060474
How to Steal a Million	1966	7.6	22981	Comedy,Crime,Romance	123	0060522
Kidnapping, Caucasian Style	1967	8.4	9886	Adventure,Comedy,Romance	82	0060584
A Man for All Seasons	1966	7.7	29095	Biography,Drama,History	120	0060665
Manos: The Hands of Fate	1966	1.9	33990	Horror	70	0060666
Masculin Féminin	1966	7.6	11538	Drama,Romance	110	0060675
Closely Watched Trains	1966	7.7	10495	Comedy,Drama,Romance	92	0060802
Persona	1966	8.1	91713	Drama,Thriller	85	0060827
The Professionals	1966	7.3	12947	Action,Adventure,Western	117	0060862
The Sand Pebbles	1966	7.6	12571	Adventure,Drama,Romance	182	0060934
Seconds	1966	7.7	14938	Sci-Fi,Thriller	106	0060955
Daisies	1966	7.4	8868	Comedy	74	0060959
Torn Curtain	1966	6.7	22996	Thriller	128	0061107
A Man and a Woman	1966	7.6	8865	Drama,Romance	102	0061138
What's Up, Tiger Lily?	1966	5.9	8784	Adventure,Comedy,Crime	80	0061177
Who's Afraid of Virginia Woolf?	1966	8.0	65876	Drama	131	0061184
Barefoot in the Park	1967	7.0	15358	Comedy,Romance	106	0061385
Belle de Jour	1967	7.7	37167	Drama	100	0061395
Bonnie and Clyde	1967	7.8	97109	Action,Biography,Crime	111	0061418
Casino Royale	1967	5.2	25675	Comedy	131	0061452
Cool Hand Luke	1967	8.1	153263	Crime,Drama	127	0061512
The Dirty Dozen	1967	7.8	63486	Action,Adventure,War	150	0061578
El Dorado	1967	7.6	22545	Drama,Romance,Western	126	0061619
The Fearless Vampire Killers	1967	7.2	28013	Comedy,Horror	108	0061655
The Graduate	1967	8.0	243546	Comedy,Drama,Romance	106	0061722
Guess Who's Coming to Dinner	1967	7.8	36256	Comedy,Drama	108	0061735
Hang 'Em High	1968	7.0	32882	Drama,Western	114	0061747
Hombre	1967	7.4	10511	Western	111	0061770
The Firemen's Ball	1967	7.5	8519	Comedy,Drama	73	0061781
In Cold Blood	1967	7.9	22609	Biography,Crime,Drama	134	0061809
In the Heat of the Night	1967	8.0	62680	Crime,Drama,Mystery	110	0061811
Samurai Rebellion	1967	8.4	9646	Drama	128	0061847
The Jungle Book	1967	7.6	156485	Adventure,Animation,Family	78	0061852
Mouchette	1967	7.9	9255	Drama	81	0061996
Playtime	1967	7.9	17439	Comedy	115	0062136
Point Blank	1967	7.4	17238	Crime,Drama,Thriller	92	0062138
Quatermass and the Pit	1967	7.0	8815	Horror,Mystery,Sci-Fi	97	0062168
Le Samouraï	1967	8.1	41103	Crime,Drama,Mystery	105	0062229
To Sir, with Love	1967	7.7	14695	Drama	105	0062376
Two for the Road	1967	7.5	11300	Comedy,Drama,Romance	111	0062407
Wait Until Dark	1967	7.8	26046	Horror,Thriller	108	0062467
The War Wagon	1967	6.9	8221	Western	101	0062472
Weekend	1967	7.2	12354	Adventure,Comedy,Drama	105	0062480
You Only Live Twice	1967	6.9	91127	Action,Adventure,Thriller	117	0062512
2001: A Space Odyssey	1968	8.3	564306	Adventure,Sci-Fi	149	0062622
Asterix & Cleopatra	1968	7.2	10948	Adventure,Animation,Comedy	72	0062687
Stolen Kisses	1968	7.7	10958	Comedy,Drama,Romance	91	0062695
Barbarella	1968	5.9	30141	Adventure,Comedy,Fantasy	98	0062711
Bullitt	1968	7.4	56952	Action,Crime,Thriller	114	0062765
Chitty Chitty Bang Bang	1968	6.9	38682	Adventure,Family,Fantasy	144	0062803
Coogan's Bluff	1968	6.5	14660	Action,Comedy,Crime	93	0062824
Faces	1968	7.7	8722	Drama	130	0062952
Funny Girl	1968	7.4	17462	Biography,Comedy,Drama	151	0062994
The Great Silence	1968	7.7	12800	Western	105	0063032
The Green Berets	1968	5.8	11547	Drama,War	142	0063035
Ice Station Zebra	1968	6.6	8359	Adventure,Thriller	148	0063121
The Lion in Winter	1968	7.9	27639	Biography,Drama,History	134	0063227
Witchfinder General	1968	6.8	8443	Biography,Drama,Horror	86	0063285
Night of the Living Dead	1968	7.9	109091	Horror	96	0063350
The Odd Couple	1968	7.7	29899	Comedy	105	0063374
Oliver!	1968	7.4	32548	Drama,Family,Musical	153	0063385
The Party	1968	7.6	35759	Comedy	99	0063415
Planet of the Apes	1968	8.0	159110	Adventure,Sci-Fi	112	0063442
The Producers	1967	7.6	47499	Comedy,Music	88	0063462
Romeo and Juliet	1968	7.6	28046	Drama,Romance	138	0063518
Rosemary's Baby	1968	8.0	178601	Drama,Horror	137	0063522
Shame	1968	8.1	11029	Drama	103	0063611
The Swimmer	1968	7.7	8769	Drama	95	0063663
Teorema	1968	7.2	10958	Drama,Mystery	98	0063678
The Thomas Crown Affair	1968	7.0	21085	Crime,Drama,Romance	102	0063688
Hour of the Wolf	1968	7.7	16794	Drama,Horror	90	0063759
Yellow Submarine	1968	7.4	23344	Adventure,Animation,Comedy	90	0063823
If....	1968	7.5	20772	Crime,Drama	111	0063850
Army of Shadows	1969	8.2	18713	Drama,War	145	0064040
Battle of Britain	1969	7.0	19668	Action,Drama,History	132	0064072
The Bridge at Remagen	1969	6.7	8103	Action,Drama,War	115	0064110
Butch Cassidy and the Sundance Kid	1969	8.0	192998	Biography,Crime,Drama	110	0064115
Once Upon a Time in the West	1968	8.5	282605	Western	165	0064116
Cactus Flower	1969	7.2	8762	Comedy,Romance	103	0064117
Easy Rider	1969	7.3	93567	Adventure,Drama	95	0064276
Hello, Dolly!	1969	7.1	12605	Adventure,Comedy,Musical	146	0064418
The Italian Job	1969	7.3	38697	Action,Comedy,Crime	99	0064505
Kes	1969	7.9	17330	Drama,Family	111	0064541
The Love Bug	1968	6.5	13273	Comedy,Family,Sport	108	0064603
My Night at Maud's	1969	8.0	9437	Comedy,Drama,Romance	110	0064612
Midnight Cowboy	1969	7.8	94396	Drama,Western	113	0064665
On Her Majesty's Secret Service	1969	6.7	74446	Action,Adventure,Thriller	142	0064757
Paint Your Wagon	1969	6.6	11545	Comedy,Drama,Musical	164	0064782
The Prime of Miss Jean Brodie	1969	7.6	8008	Drama,Romance	116	0064840
Fellini's Satyricon	1969	6.9	13940	Drama,Fantasy,History	129	0064940
Support Your Local Sheriff!	1969	7.5	9379	Comedy,Romance,Western	92	0065051
Take the Money and Run	1969	7.3	26791	Comedy,Crime	85	0065063
They Shoot Horses, Don't They?	1969	7.9	15218	Drama	129	0065088
Topaz	1969	6.3	15630	Drama,Thriller	143	0065112
True Grit	1969	7.4	39998	Adventure,Drama,Western	128	0065126
Two Mules for Sister Sara	1970	7.0	22148	Adventure,Romance,War	116	0065134
The Bird with the Crystal Plumage	1970	7.2	16405	Horror,Mystery,Thriller	96	0065143
Where Eagles Dare	1968	7.7	48895	Action,Adventure,War	158	0065207
The Wild Bunch	1969	7.9	73982	Action,Adventure,Western	135	0065214
Z	1969	8.3	22102	Crime,Drama,History	127	0065234
Airport	1970	6.6	16435	Action,Drama,Thriller	137	0065377
The Aristocats	1970	7.1	86862	Adventure,Animation,Comedy	78	0065421
The Ballad of Cable Hogue	1970	7.2	8012	Comedy,Drama,Romance	121	0065446
Beneath the Planet of the Apes	1970	6.1	39930	Action,Adventure,Sci-Fi	95	0065462
Beyond the Valley of the Dolls	1970	6.2	9432	Comedy,Drama,Music	109	0065466
Catch-22	1970	7.2	20915	Comedy,Drama,War	122	0065528
Le Cercle Rouge	1970	8.0	19965	Crime,Drama,Thriller	140	0065531
Chisum	1970	6.9	8449	Biography,Western	111	0065547
The Conformist	1970	8.0	24449	Drama	113	0065571
The Decameron	1971	7.1	8875	Comedy,Drama,History	111	0065622
Five Easy Pieces	1970	7.5	31163	Drama	98	0065724
The Cat o' Nine Tails	1971	6.7	8923	Horror,Mystery,Thriller	112	0065761
Gimme Shelter	1970	7.9	10095	Documentary,Music,Thriller	91	0065780
Hercules in New York	1970	3.3	16343	Adventure,Family,Fantasy	91	0065832
Investigation of a Citizen Above Suspicion	1970	8.1	8068	Crime,Drama	115	0065889
Kelly's Heroes	1970	7.6	42778	Adventure,Comedy,War	144	0065938
Little Big Man	1970	7.6	31288	Adventure,Comedy,Drama	139	0065988
Love Story	1970	6.9	28084	Drama,Romance	100	0066011
MASH	1970	7.5	64696	Comedy,Drama,War	116	0066026
Patton	1970	7.9	90105	Biography,Drama,War	172	0066206
Performance	1970	6.9	8791	Crime,Drama	105	0066214
The Private Life of Sherlock Holmes	1970	7.1	9859	Adventure,Comedy,Crime	125	0066249
Rio Lobo	1970	6.8	9793	Adventure,Romance,War	114	0066301
Ryan's Daughter	1970	7.4	8183	Drama,Romance	206	0066319
Scrooge	1970	7.5	8665	Drama,Family,Fantasy	113	0066344
THX 1138	1971	6.7	45753	Drama,Sci-Fi,Thriller	86	0066434
Tora! Tora! Tora!	1970	7.5	30194	Action,Drama,History	144	0066473
